[INFO] Start training with config:
{
  "data_root": "/home/cislab301b/peter/ORAN-Traffic-Prediction/Dataset/colosseum-oran-coloran-dataset",
  "train_dirs": [
    "tr0-26"
  ],
  "test_dirs": [
    "tr27"
  ],
  "slice_type": "embb",
  "val_split": 0.2,
  "sequence_length": 15,
  "horizon": 1,
  "chunk_size": 64,
  "batch_size": 1024,
  "epochs": 500,
  "learning_rate": 0.001,
  "weight_decay": 0.0,
  "scheduler": "none",
  "patience": 500,
  "seed": 42,
  "rnn_type": "lstm",
  "lstm_hidden": 128,
  "lstm_layers": 2,
  "lstm_dropout": 0.2,
  "d_model": 128,
  "n_heads": 4,
  "n_layers": 3,
  "dim_feedforward": 512,
  "vit_dropout": 0.2,
  "lambda_smooth": 0.1,
  "num_workers": 0,
  "device": "auto",
  "output_dir": "/home/cislab301b/peter/ORAN-Traffic-Prediction/model8/results/embb_20260413_225849"
}
[INFO] Device: cuda
[INFO] Slice=embb | train_csv=1904 | test_csv=69
[INFO] Loading train CSV files...
[INFO] Loading test CSV files...
[INFO] Split train/val by CSV: train=1524 val=380
[INFO] Train feature non-zero ratio:
  - dl_buffer: 0.8424
  - ul_buffer: 0.0069
  - tx_brate: 0.8832
  - rx_brate: 0.3669
  - ul_sinr: 0.3018
  - dl_mcs: 0.8829
  - ul_mcs: 0.3018
  - phr: 0.3442
  - tx_pkts: 0.8832
  - rx_pkts: 0.3880
  - ul_rssi: 0.0000
  - dl_cqi: 1.0000
  - rx_errors_ul: 0.2515
  - dl_n_samples: 0.8832
  - ul_n_samples: 0.3880
[INFO] Windows | train=3062452 val=761927 test=141381
/home/cislab301b/miniforge3/envs/peter/lib/python3.12/site-packages/torch/nn/modules/transformer.py:392: UserWarning: enable_nested_tensor is True, but self.use_nested_tensor is False because encoder_layer.norm_first was True
  warnings.warn(
[Epoch 041] train=0.016847 (main=0.010398, smooth=0.064495) | val=0.031275 (main=0.025043, smooth=0.062314) | lr=1.000000e-03 | time=94.32s
[Epoch 042] train=0.016867 (main=0.010421, smooth=0.064457) | val=0.030256 (main=0.024013, smooth=0.062431) | lr=1.000000e-03 | time=91.60s
[Epoch 043] train=0.016840 (main=0.010421, smooth=0.064187) | val=0.029951 (main=0.023682, smooth=0.062692) | lr=1.000000e-03 | time=88.09s
[Epoch 044] train=0.016768 (main=0.010348, smooth=0.064193) | val=0.029533 (main=0.023306, smooth=0.062266) | lr=1.000000e-03 | time=90.43s
[Epoch 045] train=0.016661 (main=0.010268, smooth=0.063932) | val=0.030955 (main=0.024715, smooth=0.062399) | lr=1.000000e-03 | time=90.89s
[Epoch 046] train=0.016621 (main=0.010222, smooth=0.063988) | val=0.030532 (main=0.024336, smooth=0.061966) | lr=1.000000e-03 | time=91.96s
[Epoch 047] train=0.016852 (main=0.010426, smooth=0.064259) | val=0.029011 (main=0.022722, smooth=0.062896) | lr=1.000000e-03 | time=91.96s
[Epoch 048] train=0.016950 (main=0.010502, smooth=0.064480) | val=0.030031 (main=0.023787, smooth=0.062447) | lr=1.000000e-03 | time=89.32s
[Epoch 049] train=0.017069 (main=0.010606, smooth=0.064626) | val=0.029697 (main=0.023445, smooth=0.062522) | lr=1.000000e-03 | time=95.74s
[Epoch 050] train=0.016598 (main=0.010201, smooth=0.063970) | val=0.030548 (main=0.024258, smooth=0.062901) | lr=1.000000e-03 | time=91.90s
[Epoch 051] train=0.016901 (main=0.010467, smooth=0.064342) | val=0.030451 (main=0.024184, smooth=0.062670) | lr=1.000000e-03 | time=90.54s
[Epoch 052] train=0.016668 (main=0.010245, smooth=0.064229) | val=0.030062 (main=0.023818, smooth=0.062438) | lr=1.000000e-03 | time=90.03s
