epoch,train_total_loss,train_main_loss,train_smooth_loss,val_total_loss,val_main_loss,val_smooth_loss,lr,epoch_time_sec
45,4.9440409510809875,4.909862894929744,0.8209312301628813,27.979877964063515,27.949548010763074,0.7284985840649022,5.7821723252011606e-05,146.82859230041504
46,4.83921601274812,4.805064398945885,0.8202955489980408,28.282984092542563,28.25268114500607,0.7278658795559596,5.6266661678215284e-05,149.37056922912598
47,4.8897453989322575,4.855604168528297,0.8200462854207602,27.82166718622445,27.791327476391718,0.7287447850726269,5.470541566592577e-05,150.69488286972046
48,4.868964646588407,4.834807360483175,0.8204315930498527,28.235712332148296,28.20541806939665,0.7276412313599516,5.313952597646573e-05,157.70110702514648
49,4.793978216684285,4.759829389166352,0.8202282948824271,27.77482049590469,27.744555778751945,0.7269366625441643,5.1570537953906474e-05,118.21850776672363
50,4.807379372357796,4.773253875735425,0.8196679489863754,28.763711885551245,28.733413224144027,0.7277604651940077,5.0000000000000057e-05,103.85402011871338
51,4.7743688308004035,4.740228074258048,0.8200348691787036,27.82944860414898,27.799144317606395,0.7278910860475541,4.842946204609364e-05,102.32699346542358
52,4.8824674762530655,4.848347431949222,0.819537168178157,27.911163665507367,27.880874663072746,0.7275281733954776,4.686047402353438e-05,102.0138111114502
53,4.724036840350752,4.689884775479805,0.8203058876787677,28.031484001735198,28.001201548895068,0.7273568840475981,4.529458433407433e-05,103.05543518066406
54,4.870903166545341,4.836784792663081,0.8194971051646963,28.2579726687915,28.22764864066724,0.7283606377172223,4.3733338321784836e-05,104.3752212524414
55,4.83492551502989,4.800788214825546,0.8199518315359332,27.73887677248456,27.70856720055666,0.7280136004135053,4.21782767479885e-05,104.20988392829895
56,4.777985611000594,4.743882709977793,0.8191248973869065,28.337695766008668,28.307379735109134,0.7281557631517632,4.0630934270713814e-05,102.18545365333557
57,4.829767336286961,4.795627512148002,0.8200118898278937,28.64720326684446,28.616901767417417,0.7278125791879874,3.909283793017293e-05,102.86567974090576
58,4.807577050516383,4.773481138755971,0.8189572812721209,27.954237517122916,27.92394845110727,0.7275022111606866,3.75655056417573e-05,102.23782205581665
59,4.754283822964592,4.720173097241908,0.8193130769175583,28.706962390888407,28.67669536952179,0.7270061336788531,3.605044469803859e-05,103.03278827667236
60,4.717983465556732,4.683897180343251,0.818726234757466,27.990401030067403,27.960079837805097,0.7282893203095274,3.454915028125269e-05,102.38365387916565
61,4.811585999497216,4.7774979461401745,0.8187684043356871,27.940552054196488,27.910259700191194,0.7275902976747154,3.3063103987735474e-05,103.41728854179382
62,4.682008966882848,4.6479014663172045,0.8192359861457528,28.720483032187847,28.6902008362308,0.7273469030514557,3.159377236576616e-05,101.99588084220886
63,4.780092190648028,4.745967155371643,0.8196569942339582,27.707210392279684,27.67692566548374,0.727424747845985,3.0142605468261005e-05,102.76211714744568
64,4.743452515331656,4.709362244118914,0.8188221114713805,28.247267523633973,28.216970969026892,0.7277055547136755,2.8711035421746404e-05,103.44119882583618
65,4.784589489797848,4.750525828930112,0.8181829830621307,28.14207166764999,28.111753111687865,0.7282140505700507,2.73004750130227e-05,101.85640382766724
66,4.776850472467322,4.7427687127925795,0.8186175539440886,28.191286590705534,28.161016263778308,0.7270705476430949,2.5912316294914263e-05,102.14452862739563
67,4.7655509163788095,4.731467282913866,0.8186622557638684,27.596897866588847,27.56661230933046,0.7274402938374002,2.4547929212481466e-05,102.3700590133667
68,4.788470224484372,4.754380772632115,0.8188029234488572,27.923493766130854,27.89318445660563,0.727996472612661,2.320866025105019e-05,102.01499485969543
69,4.740310555738896,4.706220453169294,0.818818067611941,27.902780121610775,27.87249526424474,0.7274223530572026,2.1895831107393498e-05,102.19386696815491
70,4.751255956424352,4.717173328951031,0.8186383473436482,27.968113643386403,27.937858449132573,0.7267094088969709,2.061073738537638e-05,102.20341563224792
71,4.736256175102257,4.702173057981206,0.8186498015091612,28.263666411928547,28.233374424578816,0.7275920870231151,1.9354647317351198e-05,80.92203974723816
72,4.730063938965788,4.695985940654488,0.8185274333537059,28.413783322738446,28.383515593607914,0.7270168429146918,1.812880051256554e-05,69.62630462646484
73,4.750403814107644,4.7163395547051925,0.8181968459754131,27.688299525071795,27.657996433648197,0.7278501508054305,1.693440673381744e-05,69.4550883769989
74,4.741071211020635,4.707005879202784,0.8182229988189929,27.662528387284222,27.632244162503756,0.7274002560514805,1.577264470356559e-05,69.42301869392395
75,4.726935171118514,4.692855363434196,0.8185702309131271,27.81574997028991,27.785481238835406,0.7270278417676191,1.464466094067265e-05,69.56560730934143
76,4.728098956940708,4.694031666237685,0.8182700533482687,28.133377010744166,28.103087912364202,0.7275270388520513,1.3551568628929456e-05,69.6966290473938
77,4.726679690851991,4.692601802524859,0.8185243426737913,27.889288033101106,27.859017832990904,0.7270663493581178,1.249444651847704e-05,69.98571991920471
78,4.7198566312141255,4.685784521597826,0.8183854724678813,28.040189496868713,28.009904066938866,0.7274239815488347,1.1474337861210562e-05,69.27081608772278
79,4.6975497240753965,4.663487896870217,0.8181387307858659,28.13931524150158,28.109016753850742,0.7277501420398989,1.0492249381215497e-05,69.92836141586304
80,4.702863224016739,4.668807035383852,0.8180029497112444,27.731443295423517,27.701169168174907,0.7271529546224408,9.549150281252648e-06,69.63115000724792
81,4.68935602935604,4.655299841754823,0.8180033035938757,27.824099689192263,27.793801126825116,0.727744393786914,8.645971286271927e-06,70.27558660507202
82,4.707866589613353,4.6738079179324465,0.8180624550994445,27.94099364747016,27.910718875420326,0.7271808208874563,7.78360372489927e-06,70.18149948120117
83,4.711966457979705,4.677916309780538,0.8178580806630114,27.8919891853167,27.861713826980004,0.7271983657206994,6.962898649802823e-06,70.23804354667664
84,4.700863855450519,4.6668219106179185,0.8176611592031339,27.865182081110614,27.83489928897491,0.7273679032957725,6.184665997806831e-06,70.41606855392456
85,4.700989744513452,4.666937296023381,0.8179135529429333,28.091755515008657,28.061453462907405,0.72783511746567,5.449673790581619e-06,70.48973870277405
86,4.700018254389807,4.66597178878808,0.8177698051681419,27.952606849079135,27.92232290077382,0.7274022117535598,4.75864737669904e-06,70.11036372184753
87,4.696006060518209,4.661959840891611,0.8177640274449283,27.926070010518814,27.895775013419865,0.7276611797164001,4.112268715800961e-06,70.1915693283081
88,4.69359918972311,4.65954979862275,0.8178398804743655,27.978089262762587,27.947802835379278,0.7274557073231356,3.5111757055874383e-06,71.35618948936462
89,4.673510294079624,4.639460918711029,0.817839444957148,27.89953951771892,27.869259910712557,0.7272945126348852,2.9559615522887324e-06,71.28806614875793
90,4.686879403255697,4.652838568050627,0.8176346482671958,27.851366916750564,27.82108785489033,0.7272951134566286,2.4471741852423276e-06,71.0298764705658
91,4.693671135628711,4.659617803644771,0.8179345911863488,27.873852633752627,27.843570163969336,0.7273506220363819,1.9853157161528557e-06,70.69763088226318
92,4.69201261829827,4.65795772019095,0.8179722626861363,27.894922011913664,27.86464384339253,0.7272693934628554,1.5708419435684545e-06,71.11386013031006
93,4.687238662831539,4.653187376275501,0.8178853006889406,27.9405515224253,27.910269511494032,0.7273539222188566,1.2041619030626358e-06,71.14239525794983
94,4.681978395170844,4.647928096171477,0.8178615034127801,27.922944317424324,27.892662101276105,0.7273413164046038,8.856374635655655e-07,70.88232016563416
95,4.691557130055949,4.657509915245707,0.8177879109203275,27.967105189049565,27.936821246255406,0.7273977233380672,6.155829702431181e-07,71.26342105865479
96,4.697908129187623,4.663850226009511,0.8180446079831333,27.946907573026373,27.91662386121425,0.7273849873148277,3.9426493427611245e-07,71.09604954719543
97,4.689848245927528,4.65579657912602,0.8178944527681593,27.948623166267303,27.91833916570961,0.7273981918326629,2.2190176984600058e-07,70.95667147636414
98,4.680337659995849,4.64628685868492,0.8178741642919516,27.947539502082666,27.91725521013005,0.7274023350470668,9.866357858642222e-08,70.79959535598755
99,4.6710100307107645,4.636951331873416,0.8180635487229142,27.948066414460243,27.917782046797647,0.7274034551405442,2.467198171342004e-08,70.85787677764893
100,4.689077828645055,4.655028207981441,0.8178452108990741,27.947838920305966,27.91755469873908,0.7274002634231275,0.0,70.85660743713379
